SENTENCE_ID,ITEM_ID,LANGUAGE,PHENOMENON,SCALAR_TERM,CONDITION,SENTENCE,OPTION_LITERAL,OPTION_PRAGMATIC,OPTION_A,OPTION_B,EXPECTED,CORRECT_TYPE,COUNTERBALANCED,MODEL_RESPONSE,RUN1,RUN2,RUN3,MAJORITY_RESPONSE,CORRECT,PROMPT
SOME-013,BN-SOME-013-UB,BN,scalar_implicature,কিছু,upper_bound_QUD,কিছু অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন।,অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — এবং সম্ভবত সবাই,অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — কিন্তু সবাই নয়,অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — এবং সম্ভবত সবাই,অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — কিন্তু সবাই নয়,B,pragmatic,False,A,,,,,False,"A: ""সবাই কি অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন?""
B: ""কিছু অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন।""

A) অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — এবং সম্ভবত সবাই
B) অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-013,BN-SOME-013-LB,BN,scalar_implicature,কিছু,lower_bound_QUD,কিছু অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন।,অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — এবং সম্ভবত সবাই,অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — কিন্তু সবাই নয়,অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — কিন্তু সবাই নয়,অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — এবং সম্ভবত সবাই,B,literal,True,B,,,,,True,"A: ""কেউ কি অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন?""
B: ""কিছু অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন।""

A) অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — কিন্তু সবাই নয়
B) অন্তত একজন অভিনেত্রী প্রতিক্রিয়া দেখিয়েছিলেন — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-014,BN-SOME-014-NC,BN,scalar_implicature,কিছু,no_context,কিছু গ্রাহক খেলতে পারে।,অন্তত একজন গ্রাহক খেলতে পারে — এবং সম্ভবত সবাই,অন্তত একজন গ্রাহক খেলতে পারে — কিন্তু সবাই নয়,অন্তত একজন গ্রাহক খেলতে পারে — এবং সম্ভবত সবাই,অন্তত একজন গ্রাহক খেলতে পারে — কিন্তু সবাই নয়,B,pragmatic,False,A,,,,,False,"বাক্য: ""কিছু গ্রাহক খেলতে পারে।""

A) অন্তত একজন গ্রাহক খেলতে পারে — এবং সম্ভবত সবাই
B) অন্তত একজন গ্রাহক খেলতে পারে — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-014,BN-SOME-014-UB,BN,scalar_implicature,কিছু,upper_bound_QUD,কিছু গ্রাহক খেলতে পারে।,অন্তত একজন গ্রাহক খেলতে পারে — এবং সম্ভবত সবাই,অন্তত একজন গ্রাহক খেলতে পারে — কিন্তু সবাই নয়,অন্তত একজন গ্রাহক খেলতে পারে — কিন্তু সবাই নয়,অন্তত একজন গ্রাহক খেলতে পারে — এবং সম্ভবত সবাই,A,pragmatic,True,A,,,,,True,"A: ""সবাই কি গ্রাহক খেলতে পারে?""
B: ""কিছু গ্রাহক খেলতে পারে।""

A) অন্তত একজন গ্রাহক খেলতে পারে — কিন্তু সবাই নয়
B) অন্তত একজন গ্রাহক খেলতে পারে — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-014,BN-SOME-014-LB,BN,scalar_implicature,কিছু,lower_bound_QUD,কিছু গ্রাহক খেলতে পারে।,অন্তত একজন গ্রাহক খেলতে পারে — এবং সম্ভবত সবাই,অন্তত একজন গ্রাহক খেলতে পারে — কিন্তু সবাই নয়,অন্তত একজন গ্রাহক খেলতে পারে — এবং সম্ভবত সবাই,অন্তত একজন গ্রাহক খেলতে পারে — কিন্তু সবাই নয়,A,literal,False,A,,,,,True,"A: ""কেউ কি গ্রাহক খেলতে পারে?""
B: ""কিছু গ্রাহক খেলতে পারে।""

A) অন্তত একজন গ্রাহক খেলতে পারে — এবং সম্ভবত সবাই
B) অন্তত একজন গ্রাহক খেলতে পারে — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-015,BN-SOME-015-NC,BN,scalar_implicature,কিছু,no_context,কিছু ছেলে রান্না করছিল।,অন্তত একজন ছেলে রান্না করছিল — এবং সম্ভবত সবাই,অন্তত একজন ছেলে রান্না করছিল — কিন্তু সবাই নয়,অন্তত একজন ছেলে রান্না করছিল — কিন্তু সবাই নয়,অন্তত একজন ছেলে রান্না করছিল — এবং সম্ভবত সবাই,A,pragmatic,True,B,,,,,False,"বাক্য: ""কিছু ছেলে রান্না করছিল।""

A) অন্তত একজন ছেলে রান্না করছিল — কিন্তু সবাই নয়
B) অন্তত একজন ছেলে রান্না করছিল — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-015,BN-SOME-015-UB,BN,scalar_implicature,কিছু,upper_bound_QUD,কিছু ছেলে রান্না করছিল।,অন্তত একজন ছেলে রান্না করছিল — এবং সম্ভবত সবাই,অন্তত একজন ছেলে রান্না করছিল — কিন্তু সবাই নয়,অন্তত একজন ছেলে রান্না করছিল — এবং সম্ভবত সবাই,অন্তত একজন ছেলে রান্না করছিল — কিন্তু সবাই নয়,B,pragmatic,False,B,,,,,True,"A: ""সবাই কি ছেলে রান্না করছিল?""
B: ""কিছু ছেলে রান্না করছিল।""

A) অন্তত একজন ছেলে রান্না করছিল — এবং সম্ভবত সবাই
B) অন্তত একজন ছেলে রান্না করছিল — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-015,BN-SOME-015-LB,BN,scalar_implicature,কিছু,lower_bound_QUD,কিছু ছেলে রান্না করছিল।,অন্তত একজন ছেলে রান্না করছিল — এবং সম্ভবত সবাই,অন্তত একজন ছেলে রান্না করছিল — কিন্তু সবাই নয়,অন্তত একজন ছেলে রান্না করছিল — কিন্তু সবাই নয়,অন্তত একজন ছেলে রান্না করছিল — এবং সম্ভবত সবাই,B,literal,True,B,,,,,True,"A: ""কেউ কি ছেলে রান্না করছিল?""
B: ""কিছু ছেলে রান্না করছিল।""

A) অন্তত একজন ছেলে রান্না করছিল — কিন্তু সবাই নয়
B) অন্তত একজন ছেলে রান্না করছিল — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-016,BN-SOME-016-NC,BN,scalar_implicature,কিছু,no_context,কিছু খরগোশ চলে যাবে।,অন্তত একজন খরগোশ চলে যাবে — এবং সম্ভবত সবাই,অন্তত একজন খরগোশ চলে যাবে — কিন্তু সবাই নয়,অন্তত একজন খরগোশ চলে যাবে — এবং সম্ভবত সবাই,অন্তত একজন খরগোশ চলে যাবে — কিন্তু সবাই নয়,B,pragmatic,False,A,,,,,False,"বাক্য: ""কিছু খরগোশ চলে যাবে।""

A) অন্তত একজন খরগোশ চলে যাবে — এবং সম্ভবত সবাই
B) অন্তত একজন খরগোশ চলে যাবে — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-016,BN-SOME-016-UB,BN,scalar_implicature,কিছু,upper_bound_QUD,কিছু খরগোশ চলে যাবে।,অন্তত একজন খরগোশ চলে যাবে — এবং সম্ভবত সবাই,অন্তত একজন খরগোশ চলে যাবে — কিন্তু সবাই নয়,অন্তত একজন খরগোশ চলে যাবে — কিন্তু সবাই নয়,অন্তত একজন খরগোশ চলে যাবে — এবং সম্ভবত সবাই,A,pragmatic,True,B,,,,,False,"A: ""সবাই কি খরগোশ চলে যাবে?""
B: ""কিছু খরগোশ চলে যাবে।""

A) অন্তত একজন খরগোশ চলে যাবে — কিন্তু সবাই নয়
B) অন্তত একজন খরগোশ চলে যাবে — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-016,BN-SOME-016-LB,BN,scalar_implicature,কিছু,lower_bound_QUD,কিছু খরগোশ চলে যাবে।,অন্তত একজন খরগোশ চলে যাবে — এবং সম্ভবত সবাই,অন্তত একজন খরগোশ চলে যাবে — কিন্তু সবাই নয়,অন্তত একজন খরগোশ চলে যাবে — এবং সম্ভবত সবাই,অন্তত একজন খরগোশ চলে যাবে — কিন্তু সবাই নয়,A,literal,False,B,,,,,False,"A: ""কেউ কি খরগোশ চলে যাবে?""
B: ""কিছু খরগোশ চলে যাবে।""

A) অন্তত একজন খরগোশ চলে যাবে — এবং সম্ভবত সবাই
B) অন্তত একজন খরগোশ চলে যাবে — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-017,BN-SOME-017-NC,BN,scalar_implicature,কিছু,no_context,কিছু ওয়েটার আবার একত্রিত হয়।,অন্তত একজন ওয়েটার আবার একত্রিত হয় — এবং সম্ভবত সবাই,অন্তত একজন ওয়েটার আবার একত্রিত হয় — কিন্তু সবাই নয়,অন্তত একজন ওয়েটার আবার একত্রিত হয় — কিন্তু সবাই নয়,অন্তত একজন ওয়েটার আবার একত্রিত হয় — এবং সম্ভবত সবাই,A,pragmatic,True,A,,,,,True,"বাক্য: ""কিছু ওয়েটার আবার একত্রিত হয়।""

A) অন্তত একজন ওয়েটার আবার একত্রিত হয় — কিন্তু সবাই নয়
B) অন্তত একজন ওয়েটার আবার একত্রিত হয় — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-017,BN-SOME-017-UB,BN,scalar_implicature,কিছু,upper_bound_QUD,কিছু ওয়েটার আবার একত্রিত হয়।,অন্তত একজন ওয়েটার আবার একত্রিত হয় — এবং সম্ভবত সবাই,অন্তত একজন ওয়েটার আবার একত্রিত হয় — কিন্তু সবাই নয়,অন্তত একজন ওয়েটার আবার একত্রিত হয় — এবং সম্ভবত সবাই,অন্তত একজন ওয়েটার আবার একত্রিত হয় — কিন্তু সবাই নয়,B,pragmatic,False,B,,,,,True,"A: ""সবাই কি ওয়েটার আবার একত্রিত হয়?""
B: ""কিছু ওয়েটার আবার একত্রিত হয়।""

A) অন্তত একজন ওয়েটার আবার একত্রিত হয় — এবং সম্ভবত সবাই
B) অন্তত একজন ওয়েটার আবার একত্রিত হয় — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-017,BN-SOME-017-LB,BN,scalar_implicature,কিছু,lower_bound_QUD,কিছু ওয়েটার আবার একত্রিত হয়।,অন্তত একজন ওয়েটার আবার একত্রিত হয় — এবং সম্ভবত সবাই,অন্তত একজন ওয়েটার আবার একত্রিত হয় — কিন্তু সবাই নয়,অন্তত একজন ওয়েটার আবার একত্রিত হয় — কিন্তু সবাই নয়,অন্তত একজন ওয়েটার আবার একত্রিত হয় — এবং সম্ভবত সবাই,B,literal,True,B,,,,,True,"A: ""কেউ কি ওয়েটার আবার একত্রিত হয়?""
B: ""কিছু ওয়েটার আবার একত্রিত হয়।""

A) অন্তত একজন ওয়েটার আবার একত্রিত হয় — কিন্তু সবাই নয়
B) অন্তত একজন ওয়েটার আবার একত্রিত হয় — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-018,BN-SOME-018-NC,BN,scalar_implicature,কিছু,no_context,কিছু সাইকেল চলে।,অন্তত একজন সাইকেল চলে — এবং সম্ভবত সবাই,অন্তত একজন সাইকেল চলে — কিন্তু সবাই নয়,অন্তত একজন সাইকেল চলে — এবং সম্ভবত সবাই,অন্তত একজন সাইকেল চলে — কিন্তু সবাই নয়,B,pragmatic,False,A,,,,,False,"বাক্য: ""কিছু সাইকেল চলে।""

A) অন্তত একজন সাইকেল চলে — এবং সম্ভবত সবাই
B) অন্তত একজন সাইকেল চলে — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-018,BN-SOME-018-UB,BN,scalar_implicature,কিছু,upper_bound_QUD,কিছু সাইকেল চলে।,অন্তত একজন সাইকেল চলে — এবং সম্ভবত সবাই,অন্তত একজন সাইকেল চলে — কিন্তু সবাই নয়,অন্তত একজন সাইকেল চলে — কিন্তু সবাই নয়,অন্তত একজন সাইকেল চলে — এবং সম্ভবত সবাই,A,pragmatic,True,A,,,,,True,"A: ""সবাই কি সাইকেল চলে?""
B: ""কিছু সাইকেল চলে।""

A) অন্তত একজন সাইকেল চলে — কিন্তু সবাই নয়
B) অন্তত একজন সাইকেল চলে — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-018,BN-SOME-018-LB,BN,scalar_implicature,কিছু,lower_bound_QUD,কিছু সাইকেল চলে।,অন্তত একজন সাইকেল চলে — এবং সম্ভবত সবাই,অন্তত একজন সাইকেল চলে — কিন্তু সবাই নয়,অন্তত একজন সাইকেল চলে — এবং সম্ভবত সবাই,অন্তত একজন সাইকেল চলে — কিন্তু সবাই নয়,A,literal,False,A,,,,,True,"A: ""কেউ কি সাইকেল চলে?""
B: ""কিছু সাইকেল চলে।""

A) অন্তত একজন সাইকেল চলে — এবং সম্ভবত সবাই
B) অন্তত একজন সাইকেল চলে — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-019,BN-SOME-019-NC,BN,scalar_implicature,কিছু,no_context,কিছু নর্তকী কথা বলতে পারে।,অন্তত একজন নর্তকী কথা বলতে পারে — এবং সম্ভবত সবাই,অন্তত একজন নর্তকী কথা বলতে পারে — কিন্তু সবাই নয়,অন্তত একজন নর্তকী কথা বলতে পারে — কিন্তু সবাই নয়,অন্তত একজন নর্তকী কথা বলতে পারে — এবং সম্ভবত সবাই,A,pragmatic,True,A,,,,,True,"বাক্য: ""কিছু নর্তকী কথা বলতে পারে।""

A) অন্তত একজন নর্তকী কথা বলতে পারে — কিন্তু সবাই নয়
B) অন্তত একজন নর্তকী কথা বলতে পারে — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-019,BN-SOME-019-UB,BN,scalar_implicature,কিছু,upper_bound_QUD,কিছু নর্তকী কথা বলতে পারে।,অন্তত একজন নর্তকী কথা বলতে পারে — এবং সম্ভবত সবাই,অন্তত একজন নর্তকী কথা বলতে পারে — কিন্তু সবাই নয়,অন্তত একজন নর্তকী কথা বলতে পারে — এবং সম্ভবত সবাই,অন্তত একজন নর্তকী কথা বলতে পারে — কিন্তু সবাই নয়,B,pragmatic,False,A,,,,,False,"A: ""সবাই কি নর্তকী কথা বলতে পারে?""
B: ""কিছু নর্তকী কথা বলতে পারে।""

A) অন্তত একজন নর্তকী কথা বলতে পারে — এবং সম্ভবত সবাই
B) অন্তত একজন নর্তকী কথা বলতে পারে — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-019,BN-SOME-019-LB,BN,scalar_implicature,কিছু,lower_bound_QUD,কিছু নর্তকী কথা বলতে পারে।,অন্তত একজন নর্তকী কথা বলতে পারে — এবং সম্ভবত সবাই,অন্তত একজন নর্তকী কথা বলতে পারে — কিন্তু সবাই নয়,অন্তত একজন নর্তকী কথা বলতে পারে — কিন্তু সবাই নয়,অন্তত একজন নর্তকী কথা বলতে পারে — এবং সম্ভবত সবাই,B,literal,True,A,,,,,False,"A: ""কেউ কি নর্তকী কথা বলতে পারে?""
B: ""কিছু নর্তকী কথা বলতে পারে।""

A) অন্তত একজন নর্তকী কথা বলতে পারে — কিন্তু সবাই নয়
B) অন্তত একজন নর্তকী কথা বলতে পারে — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-020,BN-SOME-020-NC,BN,scalar_implicature,কিছু,no_context,কিছু ছেলে এখানে আসে।,অন্তত একজন ছেলে এখানে আসে — এবং সম্ভবত সবাই,অন্তত একজন ছেলে এখানে আসে — কিন্তু সবাই নয়,অন্তত একজন ছেলে এখানে আসে — এবং সম্ভবত সবাই,অন্তত একজন ছেলে এখানে আসে — কিন্তু সবাই নয়,B,pragmatic,False,A,,,,,False,"বাক্য: ""কিছু ছেলে এখানে আসে।""

A) অন্তত একজন ছেলে এখানে আসে — এবং সম্ভবত সবাই
B) অন্তত একজন ছেলে এখানে আসে — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-020,BN-SOME-020-UB,BN,scalar_implicature,কিছু,upper_bound_QUD,কিছু ছেলে এখানে আসে।,অন্তত একজন ছেলে এখানে আসে — এবং সম্ভবত সবাই,অন্তত একজন ছেলে এখানে আসে — কিন্তু সবাই নয়,অন্তত একজন ছেলে এখানে আসে — কিন্তু সবাই নয়,অন্তত একজন ছেলে এখানে আসে — এবং সম্ভবত সবাই,A,pragmatic,True,A,,,,,True,"A: ""সবাই কি ছেলে এখানে আসে?""
B: ""কিছু ছেলে এখানে আসে।""

A) অন্তত একজন ছেলে এখানে আসে — কিন্তু সবাই নয়
B) অন্তত একজন ছেলে এখানে আসে — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-020,BN-SOME-020-LB,BN,scalar_implicature,কিছু,lower_bound_QUD,কিছু ছেলে এখানে আসে।,অন্তত একজন ছেলে এখানে আসে — এবং সম্ভবত সবাই,অন্তত একজন ছেলে এখানে আসে — কিন্তু সবাই নয়,অন্তত একজন ছেলে এখানে আসে — এবং সম্ভবত সবাই,অন্তত একজন ছেলে এখানে আসে — কিন্তু সবাই নয়,A,literal,False,A,,,,,True,"A: ""কেউ কি ছেলে এখানে আসে?""
B: ""কিছু ছেলে এখানে আসে।""

A) অন্তত একজন ছেলে এখানে আসে — এবং সম্ভবত সবাই
B) অন্তত একজন ছেলে এখানে আসে — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-021,BN-SOME-021-NC,BN,scalar_implicature,কিছু,no_context,কিছু ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল।,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — এবং সম্ভবত সবাই,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — কিন্তু সবাই নয়,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — কিন্তু সবাই নয়,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — এবং সম্ভবত সবাই,A,pragmatic,True,A,,,,,True,"বাক্য: ""কিছু ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল।""

A) অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — কিন্তু সবাই নয়
B) অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-021,BN-SOME-021-UB,BN,scalar_implicature,কিছু,upper_bound_QUD,কিছু ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল।,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — এবং সম্ভবত সবাই,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — কিন্তু সবাই নয়,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — এবং সম্ভবত সবাই,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — কিন্তু সবাই নয়,B,pragmatic,False,A,,,,,False,"A: ""সবাই কি ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল?""
B: ""কিছু ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল।""

A) অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — এবং সম্ভবত সবাই
B) অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-021,BN-SOME-021-LB,BN,scalar_implicature,কিছু,lower_bound_QUD,কিছু ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল।,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — এবং সম্ভবত সবাই,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — কিন্তু সবাই নয়,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — কিন্তু সবাই নয়,অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — এবং সম্ভবত সবাই,B,literal,True,A,,,,,False,"A: ""কেউ কি ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল?""
B: ""কিছু ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল।""

A) অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — কিন্তু সবাই নয়
B) অন্তত একজন ক্যাশিয়ার তাকে লুকিয়ে রেখেছিল — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-022,BN-SOME-022-NC,BN,scalar_implicature,কিছু,no_context,কিছু স্ক্রিন উল্টে পড়েছিল।,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — এবং সম্ভবত সবাই,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — কিন্তু সবাই নয়,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — এবং সম্ভবত সবাই,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — কিন্তু সবাই নয়,B,pragmatic,False,A,,,,,False,"বাক্য: ""কিছু স্ক্রিন উল্টে পড়েছিল।""

A) অন্তত একজন স্ক্রিন উল্টে পড়েছিল — এবং সম্ভবত সবাই
B) অন্তত একজন স্ক্রিন উল্টে পড়েছিল — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-022,BN-SOME-022-UB,BN,scalar_implicature,কিছু,upper_bound_QUD,কিছু স্ক্রিন উল্টে পড়েছিল।,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — এবং সম্ভবত সবাই,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — কিন্তু সবাই নয়,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — কিন্তু সবাই নয়,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — এবং সম্ভবত সবাই,A,pragmatic,True,A,,,,,True,"A: ""সবাই কি স্ক্রিন উল্টে পড়েছিল?""
B: ""কিছু স্ক্রিন উল্টে পড়েছিল।""

A) অন্তত একজন স্ক্রিন উল্টে পড়েছিল — কিন্তু সবাই নয়
B) অন্তত একজন স্ক্রিন উল্টে পড়েছিল — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-022,BN-SOME-022-LB,BN,scalar_implicature,কিছু,lower_bound_QUD,কিছু স্ক্রিন উল্টে পড়েছিল।,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — এবং সম্ভবত সবাই,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — কিন্তু সবাই নয়,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — এবং সম্ভবত সবাই,অন্তত একজন স্ক্রিন উল্টে পড়েছিল — কিন্তু সবাই নয়,A,literal,False,A,,,,,True,"A: ""কেউ কি স্ক্রিন উল্টে পড়েছিল?""
B: ""কিছু স্ক্রিন উল্টে পড়েছিল।""

A) অন্তত একজন স্ক্রিন উল্টে পড়েছিল — এবং সম্ভবত সবাই
B) অন্তত একজন স্ক্রিন উল্টে পড়েছিল — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-023,BN-SOME-023-NC,BN,scalar_implicature,কিছু,no_context,কিছু অতিথি ঘুম থেকে উঠত।,অন্তত একজন অতিথি ঘুম থেকে উঠত — এবং সম্ভবত সবাই,অন্তত একজন অতিথি ঘুম থেকে উঠত — কিন্তু সবাই নয়,অন্তত একজন অতিথি ঘুম থেকে উঠত — কিন্তু সবাই নয়,অন্তত একজন অতিথি ঘুম থেকে উঠত — এবং সম্ভবত সবাই,A,pragmatic,True,B,,,,,False,"বাক্য: ""কিছু অতিথি ঘুম থেকে উঠত।""

A) অন্তত একজন অতিথি ঘুম থেকে উঠত — কিন্তু সবাই নয়
B) অন্তত একজন অতিথি ঘুম থেকে উঠত — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-023,BN-SOME-023-UB,BN,scalar_implicature,কিছু,upper_bound_QUD,কিছু অতিথি ঘুম থেকে উঠত।,অন্তত একজন অতিথি ঘুম থেকে উঠত — এবং সম্ভবত সবাই,অন্তত একজন অতিথি ঘুম থেকে উঠত — কিন্তু সবাই নয়,অন্তত একজন অতিথি ঘুম থেকে উঠত — এবং সম্ভবত সবাই,অন্তত একজন অতিথি ঘুম থেকে উঠত — কিন্তু সবাই নয়,B,pragmatic,False,B,,,,,True,"A: ""সবাই কি অতিথি ঘুম থেকে উঠত?""
B: ""কিছু অতিথি ঘুম থেকে উঠত।""

A) অন্তত একজন অতিথি ঘুম থেকে উঠত — এবং সম্ভবত সবাই
B) অন্তত একজন অতিথি ঘুম থেকে উঠত — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
SOME-023,BN-SOME-023-LB,BN,scalar_implicature,কিছু,lower_bound_QUD,কিছু অতিথি ঘুম থেকে উঠত।,অন্তত একজন অতিথি ঘুম থেকে উঠত — এবং সম্ভবত সবাই,অন্তত একজন অতিথি ঘুম থেকে উঠত — কিন্তু সবাই নয়,অন্তত একজন অতিথি ঘুম থেকে উঠত — কিন্তু সবাই নয়,অন্তত একজন অতিথি ঘুম থেকে উঠত — এবং সম্ভবত সবাই,B,literal,True,B,,,,,True,"A: ""কেউ কি অতিথি ঘুম থেকে উঠত?""
B: ""কিছু অতিথি ঘুম থেকে উঠত।""

A) অন্তত একজন অতিথি ঘুম থেকে উঠত — কিন্তু সবাই নয়
B) অন্তত একজন অতিথি ঘুম থেকে উঠত — এবং সম্ভবত সবাই

শুধু A বা B লিখুন।"
SOME-024,BN-SOME-024-NC,BN,scalar_implicature,কিছু,no_context,কিছু ঘোড়া এই সিঁড়ি বেয়ে উঠেছিল।,অন্তত একজন ঘোড়া এই সিঁড়ি বেয়ে উঠেছিল — এবং সম্ভবত সবাই,অন্তত একজন ঘোড়া এই সিঁড়ি বেয়ে উঠেছিল — কিন্তু সবাই নয়,অন্তত একজন ঘোড়া এই সিঁড়ি বেয়ে উঠেছিল — এবং সম্ভবত সবাই,অন্তত একজন ঘোড়া এই সিঁড়ি বেয়ে উঠেছিল — কিন্তু সবাই নয়,B,pragmatic,False,A,,,,,False,"বাক্য: ""কিছু ঘোড়া এই সিঁড়ি বেয়ে উঠেছিল।""

A) অন্তত একজন ঘোড়া এই সিঁড়ি বেয়ে উঠেছিল — এবং সম্ভবত সবাই
B) অন্তত একজন ঘোড়া এই সিঁড়ি বেয়ে উঠেছিল — কিন্তু সবাই নয়

শুধু A বা B লিখুন।"
